categoria,subcategoria,categoria_proveedor,codigo_proveedor,marca,nombre,descripcion_general,stock,disponible_a_pedido,precio_base,garantia,flete,socket,cpu_nucleos,cpu_hilos,cpu_frecuencia_base_ghz,cpu_frecuencia_boost_ghz,cpu_tdp_w,cpu_graficos_integrados,mb_chipset,mb_form_factor,mb_ram_tipo,mb_max_ram_gb,mb_m2_slots,mb_pcie_version,ram_tipo,ram_capacidad_gb,ram_velocidad_mhz,ram_cantidad_modulos,storage_tipo,storage_capacidad_gb,storage_interfaz,storage_form_factor,storage_nvme_gen,gpu_chipset,gpu_vram_gb,gpu_vram_tipo,gpu_tdp_w,gpu_longitud_mm,psu_wattage,psu_certificacion,psu_modular,psu_form_factor,case_form_factor,case_color,case_max_gpu_mm,case_compatibilidad_placa
almacenamiento,,ssd 2.5 sata,ssdacbl9bwwa102,acer,"unidad de estado solido acer sa100, 240gb, 2.5&#8243;, sata lll (6gb/s)",,4,false,47,,,,,,,,,,,,,,,,,,,,ssd_sata,240,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdacbl9bwwa103,acer,"unidad de estado solido acer sa100, 480gb, 2.5&#8243;, sata lll (6gb/s)",,21,false,80,,,,,,,,,,,,,,,,,,,,ssd_sata,480,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdacbl9bwwa119,acer,unidad en estado solido (ssd) acer fa100 m.2 pcienvme,,2,false,85,,,,,,,,,,,,,,,,,,,,ssd_nvme,,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd2tbwm100,biwin,"disco solido ssd biwin m100 2 tb sata iii 2.5, 550 mb/s 500 mb/s",,6,false,170,,,,,,,,,,,,,,,,,,,,ssd_sata,2048,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd256gbwm100,biwin,"unidad en estado solido (ssd) biwin m100, 256gb, sata iii (6.0gb/s), 2.5",,21,false,48,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd512gbwm100,biwin,"unidad en estado solido biwin m100, 512gb, sata 6gb/s, 2.5",,21,false,75,,,,,,,,,,,,,,,,,,,,ssd_sata,512,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdhsfutlit512,hiksemi,"unidad de estado solido hiksemi future lite, 512 gb, m.2 2280, gen 4.0 x 4, 6320 mb/s",,0,true,84,,,,,,,,,,,,,,,,,,,,ssd_nvme,512,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdhswaves1024,hiksemi,"unidad de estado solido hiksemi hs-ssd wave (s),1024gb, sata iii, 2.5, 550 mb/s",,21,false,136,,,,,,,,,,,,,,,,,,,,ssd_sata,1024,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdhswaves256,hiksemi,"unidad en estado solido (ssd) hiksemi hs-ssd-wave(s) 256gb, 2.5, sata iii",,21,false,47,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdhswaves512,hiksemi,"unidad en estado solido (ssd) hiksemi hs-ssd-wave(s) 512gb, 2.5, sata iii",,21,false,76,,,,,,,,,,,,,,,,,,,,ssd_sata,512,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktnv3sm32000,kingston,ssd kingston nv3 pcie 4.0 nvme de 2 tb,,21,false,260,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktnv3sm3500,kingston,ssd kingston nv3 pcie 4.0 nvme de 500 gb,,21,false,89,,,,,,,,,,,,,,,,,,,,ssd_nvme,500,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktsa400s240g,kingston,"unidad de estado solido kingston a400, 240gb, sata 6gb/s, 2.5, 7mm, tlc.",,21,false,51,,,,,,,,,,,,,,,,,,,,ssd_sata,240,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktsa400s480g,kingston,"unidad de estado solido kingston a400, 480gb, sata 6gb/s, 2.5, 7mm.",,21,false,99,,,,,,,,,,,,,,,,,,,,ssd_sata,480,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktsa400s960g,kingston,"unidad de estado solido kingston a400, 960gb, sata 6.0 gb/s, 2.5, 7mm.",,21,false,121,,,,,,,,,,,,,,,,,,,,ssd_sata,960,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsnv3m1000,kingston,unidad en estado solido kingston 1000gb nv3 pcie 4.0 nvme m.2 ssd,,21,false,140,,,,,,,,,,,,,,,,,,,,ssd_nvme,1000,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsnv3m2000,kingston,unidad en estado solido kingston 2000gb nv3 pcie 4.0 nvme m.2 ssd,,21,false,237.5,,,,,,,,,,,,,,,,,,,,ssd_nvme,2000,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsnv3m4000,kingston,unidad en estado solido kingston 4000gb nv3 pcie 4.0 nvme m.2 ssd,,19,false,405,,,,,,,,,,,,,,,,,,,,ssd_nvme,4000,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsnv3m500,kingston,unidad en estado solido kingston 500gb nv3 pcie 4.0 nvme m.2 ssd,,21,false,98,,,,,,,,,,,,,,,,,,,,ssd_nvme,500,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktdc600m1920,kingston,"unidad en estado solido kingston dc600m 1920gb, sata rev. 3.0 (6gb/seg), 2.5",,21,false,653,,,,,,,,,,,,,,,,,,,,ssd_sata,1920,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktdc600m3840,kingston,"unidad en estado solido kingston dc600m 3840gb, sata rev. 3.0 (6gb/seg), 2.5",,3,false,1500,,,,,,,,,,,,,,,,,,,,ssd_sata,3840,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktdc600m480,kingston,"unidad en estado solido kingston dc600m 480gb, sata rev. 3.0 (6gb/seg), 2.5",,2,false,266,,,,,,,,,,,,,,,,,,,,ssd_sata,480,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktdc600m7680,kingston,"unidad en estado solido kingston dc600m 7680gb, sata rev. 3.0 (6gb/seg), 2.5",,18,false,2100,,,,,,,,,,,,,,,,,,,,ssd_sata,7680,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktdc600m960,kingston,"unidad en estado solido kingston dc600m 960gb, sata rev. 3.0 (6gb/seg), 2.5",,21,false,373,,,,,,,,,,,,,,,,,,,,ssd_sata,960,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyrsk1000,kingston,"unidad en estado solido kingston fury renegade 1tb, m.2 2280 pcie 4.0 x4 nvme.",,21,false,272,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyrdk2000,kingston,"unidad en estado solido kingston fury renegade 2tb, m.2 2280 pcie 4.0 x4 nvme.",,21,false,455,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyrdk4000,kingston,"unidad en estado solido kingston fury renegade 4tb, m.2 2280 pcie 4.0 x4 nvme.",,4,false,856,,,,,,,,,,,,,,,,,,,,ssd_nvme,4096,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyr2s1t0,kingston,"unidad en estado solido kingston fury renegade g5, 1024gb, m.2 2280, nvme pcie 5.0 x4",,7,false,360,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN5,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyr2s2t0,kingston,"unidad en estado solido kingston fury renegade g5, 2048gb, m.2 2280, nvme pcie 5.0 x4",,21,false,490,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN5,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdktsfyr2s4t0,kingston,"unidad en estado solido kingston fury renegade g5, 4096gb, m.2 2280, nvme pcie 5.0 x4",,9,false,895,,,,,,,,,,,,,,,,,,,,ssd_nvme,4096,NVME,M.2,GEN5,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdkt3000m1024,kingston,"unidad en estado solido kingston kc3000, 1024gb, m.2 2280 pcie gen 4.0 nvme",,21,false,174,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdkt3000m4096,kingston,"unidad en estado solido kingston kc3000, 4096gb, m.2 2280 pcie gen 4.0 nvme",,6,false,662,,,,,,,,,,,,,,,,,,,,ssd_nvme,4096,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktskc600256g,kingston,"unidad en estado solido kingston kc600, 256gb, sata 6.0 gbps, 2.5, 7mm.",,21,false,54,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdktskc600512g,kingston,"unidad en estado solido kingston kc600, 512gb, sata 6.0 gbps, 2.5, 7mm.",,21,false,89.5,,,,,,,,,,,,,,,,,,,,ssd_sata,512,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdsm870evo500e,samsung,"unidad en estado solido samsung 870 evo 500gb, 2.5, sata 6gb/s",,21,false,171.5,,,,,,,,,,,,,,,,,,,,ssd_sata,500,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdsm9100pro1tb,samsung,"unidad en estado solido samsung 9100 pro 1tb m.2 2280, pcie 5.0 x4 nvme 2.0",,21,false,277.5,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN5,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdsm990evop2tb,samsung,"unidad en estado solido samsung 990 evo plus 2tb m.2 2280, pcie 4.0 x4 / 5.0 x2 nvme",,3,false,326.5,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdsm990pro1tb,samsung,"unidad en estado solido samsung 990 pro 1tb m.2 2280, pcie gen 4.0 x4, nvme 2.0",,6,false,208,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdsm990pro2tb,samsung,"unidad en estado solido samsung 990 pro 2tb m.2 2280, pcie gen 4.0 x4, nvme 2.0",,21,false,398,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdwds100t4g0e,sandisk,"unidad en estado solido wd green sn3000 nvme 1tb m.2 2280, pcie gen 4.0 x4, nvme",,21,false,310.5,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdwds500g4g0e,sandisk,"unidad en estado solido wd green sn3000 nvme 500gb m.2 2280, pcie gen 4.0 x4, nvme[@@",,21,false,165,,,,,,,,,,,,,,,,,,,,ssd_nvme,500,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdwds200t3g0c,sandisk,"unidad en estado solido western digital green sn350 nvme 2tb m.2 2280, pcie gen3 x4[@",,12,false,205.5,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN3,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdwds100t3g0a,sandisk,"unidad en estado solido western digital green, wds100t3g0a, 1tb, sata 6gb/s, 2.5, 7m",,21,false,97,,,,,,,,,,,,,,,,,,,,ssd_sata,1024,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssdwds400t4x0e,sandisk,unidad ssd western digital wd_black sn7100 nvme -4 tb,,10,false,486,,,,,,,,,,,,,,,,,,,,ssd_nvme,4096,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdist8000dm004,seagate,"disco duro seagate barracuda st8000dm004, 8tb, sata 6.0 gb/s, 5400 rpm, 3.5.",,21,false,221,,,,,,,,,,,,,,,,,,,,hdd,8192,SATA,,,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd1ttgcx2s6g,teamgroup,"unidad de estado solido teamgroup cx2, 1tb, sata 6.0 gb/s, 2.5, ecc, dc +5v",,21,false,120.2,,,,,,,,,,,,,,,,,,,,ssd_sata,1024,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdtgt253x6256g,teamgroup,"unidad de estado solido teamgroup cx2, 256gb, sata 6.0 gb/s, 2.5, ecc, dc +5v",,21,false,46.55,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdtgt253x6512g,teamgroup,"unidad de estado solido teamgroup cx2, 512gb, sata 6.0 gb/s, 2.5, ecc, dc +5v",,21,false,85.52,,,,,,,,,,,,,,,,,,,,ssd_sata,512,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssdtg256ggx2,teamgroup,"unidad de estado solido teamgroup gx2 256gb, sata6.0 gbps, 2.5, 7mm.",,21,false,46.55,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd500gtgmp44l,teamgroup,"unidad de estado solido teamgroup mp44l 500gb, m.2, pci-e 4.0 x4 con nvme 1.4",,21,false,102.65,,,,,,,,,,,,,,,,,,,,ssd_nvme,500,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd1ttgnv5000p4,teamgroup,"unidad de estado solido teamgroup nv5000 m.2 pcie4.0 ssd m.2 1tb, pcie gen4x4 con nvm",,21,false,157,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd2ttgnv5000m2,teamgroup,"unidad de estado solido teamgroup nv5000 m.2 pcie4.0 ssd m.2 2tb, pcie gen4x4 con nvm",,21,false,197,,,,,,,,,,,,,,,,,,,,ssd_nvme,2048,NVME,M.2,GEN4,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd1ttgmp33fp60,teamgroup,"unidad en estado solido mp33 m.2 pcie ssd, 1tb, dc +3.3v",,21,false,166.65,,,,,,,,,,,,,,,,,,,,ssd_nvme,1024,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd256tfmp33m24,teamgroup,"unidad en estado solido mp33 m.2 pcie ssd, 256gb,dc +3.3v",,21,false,62,,,,,,,,,,,,,,,,,,,,ssd_nvme,256,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd1ttfvulcanz,teamgroup,"unidad en estado solido t-force vulcan z, 1tb, sata 6gb/s, 2.5, negro, dc +5v",,21,false,120.5,,,,,,,,,,,,,,,,,,,,ssd_sata,1024,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd 2.5 sata,ssd256gtfvuclz,teamgroup,"unidad en estado solido t-force vulcan z, 256gb, sata 6gb/s, 2.5, negro, dc +5v",,21,false,51,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,"2.5""",,,,,,,,,,,,,,
almacenamiento,,ssd m.2 sata,ssd1ttgms30m2s3,teamgroup,unidad en estado solido teamgroup 1tb ms30 m.2 2280 sata iii 6gb/s,,21,false,129.5,,,,,,,,,,,,,,,,,,,,ssd_sata,1024,SATA,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd m.2 sata,ssd512gtgms30m2,teamgroup,unidad en estado solido teamgroup 512gb ms30 m.2 2280 sata iii 6gb/s,,21,false,75.5,,,,,,,,,,,,,,,,,,,,ssd_sata,512,SATA,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd m.2 nvme,ssd500gtgnv50p4,teamgroup,"unidad en estado solido teamgroup nv5000, 500gb m.2 pcie ssd, 4,500 mb/s",,21,false,100.34,,,,,,,,,,,,,,,,,,,,ssd_nvme,500,NVME,M.2,,,,,,,,,,,,,,
almacenamiento,,ssd m.2 sata,ssd256tgms30m2s,teamgroup,unidad en estado solido tg ms30 m.2 2280 256gb sata iii 6gb/s,,1,false,58.25,,,,,,,,,,,,,,,,,,,,ssd_sata,256,SATA,M.2,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdtowg51cxzsta,toshiba - storage,"disco duro toshiba n300 nas, 12tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.",,21,false,234,,,,,,,,,,,,,,,,,,,,hdd,12288,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdtowg51exzsta,toshiba - storage,"disco duro toshiba n300 nas, 14tb, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.",,21,false,254,,,,,,,,,,,,,,,,,,,,hdd,14336,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hditon300p14tb,toshiba - storage,"disco duro toshiba n300 pro, 14tb nas, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.",,7,false,299,,,,,,,,,,,,,,,,,,,,hdd,14336,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hditon300p16tb,toshiba - storage,"disco duro toshiba n300 pro, 16tb nas, sata 6.0gb/s, 7200rpm, 512mb cache, 3.5.",,0,true,305,,,,,,,,,,,,,,,,,,,,hdd,16384,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdtowg51jxzsta,toshiba - storage,"disco duro toshiba n300, 18tb, sata 6.0 gb/s, 7200rpm, 512mb cache, 3.5",,21,false,324,,,,,,,,,,,,,,,,,,,,hdd,18432,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hditos3002tb,toshiba - storage,"disco duro toshiba surveillance s300, 2tb sata 6.0gb/s, 5400rpm, 128mb cache, 3.5.[@",,21,false,73.5,,,,,,,,,,,,,,,,,,,,hdd,2048,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd20ezbx,western digital,"disco duro western digital blue wd20ezbx, 2tb, sata 6gb/s, 3.5 7200rpm, cache 256mb[",,21,false,76.5,,,,,,,,,,,,,,,,,,,,hdd,2048,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd100efgx,western digital,disco duro western digital nas wd red plus 10 tb 3.5 sata / 260 mb/s / 7200 rpm,,20,false,264,,,,,,,,,,,,,,,,,,,,hdd,10240,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd8002purp,western digital,"disco duro western digital purple pro, 8 tb, sata, 256mb cache, 7200rpm, 3.5",,21,false,244,,,,,,,,,,,,,,,,,,,,hdd,8192,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd120efgx,western digital,"disco duro western digital red plus nas wd120efgx, 12tb, sata, 7200rpm, 3.5, cache 5",,21,false,294,,,,,,,,,,,,,,,,,,,,hdd,12288,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd80efpx,western digital,"disco duro western digital red plus nas, wd80efpx8tb sata 6gb/s 5640rpm 3.5 256mb ca",,21,false,232,,,,,,,,,,,,,,,,,,,,hdd,8192,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd60efpx,western digital,"disco duro western digital red plus wd60efpx, 6tb, sata, 5400rpm, 3.5, cache 256mb[@",,3,false,173,,,,,,,,,,,,,,,,,,,,hdd,6144,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd122kfbx,western digital,"disco duro western digital red pro nas, wd122kfbx12tb sata 6gb/s 7200rpm 3.5 512mb c",,21,false,322,,,,,,,,,,,,,,,,,,,,hdd,12288,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd142kfgx,western digital,"disco duro western digital red pro nas, wd142kfgx14tb sata 6gb/s 7200rpm 3.5 512mb c",,21,false,348,,,,,,,,,,,,,,,,,,,,hdd,14336,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd181purp,western digital,"disco duro western digital wd purple pro 18tb, sata, 7200 rpm, 3.5, 512mb cache",,9,false,460,,,,,,,,,,,,,,,,,,,,hdd,18432,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd11purz,western digital,"disco duro western digital wd purple, 1tb, sata 6.0 gb/s, 5400 rpm, 64mb cache, 3.5.",,0,true,78,,,,,,,,,,,,,,,,,,,,hdd,1024,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd64purz,western digital,"disco duro western digital wd purple, 6tb, sata 6.0 gb/s, 5400 rpm, 256mb cache, 3.5",,0,true,173,,,,,,,,,,,,,,,,,,,,hdd,6144,SATA,,,,,,,,,,,,,,,
almacenamiento,,disco duro 3.5 sata,hdiwd40efzz,western digital,hd wd 4tb red plus sata 5400,,21,false,117,,,,,,,,,,,,,,,,,,,,hdd,4096,SATA,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",accdtmc3g2128g,kingston,memoria flash kingston datatraveler micro unidad flash usb ultrapeque�o con metal pre,,21,false,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",accdtmc3g2256g,kingston,memoria flash kingston datatraveler micro unidad flash usb ultrapeque�o con metal pre,,21,false,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",accdtmc3g264gb,kingston,memoria flash kingston datatraveler micro unidad flash usb ultrapeque�o con metal pre,,21,false,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acckcu2l647ln,kingston,"memoria flash usb datatraveler exodia m, 64gb, usb 3.2 gen 1 (tipo-a) neon pink (rosa",,21,false,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acckcu2l647lp,kingston,"memoria flash usb datatraveler exodia m, 64gb, usb 3.2 gen 1 (tipo-a) neon purple (mo",,21,false,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acdtduo3cg3128,kingston,memoria flash usb kingston 128gb datatraveler microduo 3c 200mb/s dual usb-a + usb-c[,,21,false,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acdtduo3cg3256,kingston,memoria flash usb kingston 256gb datatraveler microduo 3c 200mb/s dual usb-a + usb-c[,,2,false,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acckdt70256gb,kingston,"memoria flash usb kingston datatraveler 70, 256gbusb-c 3.2 gen 1",,21,false,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdt7064gb,kingston,"memoria flash usb kingston datatraveler 70, 64gb,usb-c 3.2 gen1, presentaci�n en colg",,21,false,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtx128gb,kingston,"memoria flash usb kingston datatraveler exodia 128gb, usb 3.2 gen 1, color amarillo.[",,21,false,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtx256gb,kingston,"memoria flash usb kingston datatraveler exodia 256gb, usb 3.2 gen 1, color rojo.",,21,false,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtx64gb,kingston,"memoria flash usb kingston datatraveler exodia 64gb, usb 3.2 gen 1",,21,false,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",ackcu2g647gb,kingston,"memoria flash usb kingston datatraveler exodia 64gb, usb 3.2 gen 1, color azul.",,21,false,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtxm128gb,kingston,"memoria flash usb kingston datatraveler exodia m,128gb, usb 3.2 gen 1, rojo",,21,false,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtxm256gb,kingston,"memoria flash usb kingston datatraveler exodia m,256gb, usb 3.2 gen 1, azul",,21,false,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtxm64gb,kingston,"memoria flash usb kingston datatraveler exodia m,64gb, usb 3.2 gen 1, azul",,21,false,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtxs512gby,kingston,"memoria flash usb kingston datatraveler exodia s,512gb, interfaz: usb 3.2 gen 1, amar",,21,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtxs64gbb,kingston,"memoria flash usb kingston datatraveler exodia s,64gb, interfaz: usb 3.2 gen 1, negro",,21,false,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtx64gbw,kingston,"memoria flash usb kingston datatraveler exodia, 64gb, usb 3.2 gen 1, blanco",,21,false,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acktdtkn64gb,kingston,"memoria flash usb kingston datatraveler kyson, 64gb, usb 3.2 gen 1, plata",,21,false,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almacenamiento_externo,almac_externo,"mem flash, usb drive",acdtse9g3128gb,kingston,"memoria flash usb kingston datatraveler se9 g3, 128gb, usb 3.2 gen 1 (tipo-a)",,21,false,19.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
